,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
133263,12yMRqLyeJgBs4Hjbz9CNG,Let's get lost,0,191791,0,"['Kay Kyser & His Orchestra', 'Kay Kyser']","['23NUp4EWSmMANtTosuwrGS', '1rc9yw3jWWiTGBpUaUpuCa']",1929,0.37,0.124,2,-13.229,0,0.0291,0.957,0.155,0.413,0.2,93.97,4
558559,3LYIwHA9opRv86EDr9FlPM,魔法の料理 ~君から君へ~,39,391467,0,['BUMP OF CHICKEN'],['0hSFeqPehe7FtCNWuQ6Bsy'],2010-04-21,0.559,0.518,11,-6.072,1,0.0237,0.00996,0.000143,0.0969,0.349,79.059,4
263991,5baUdhrCG0NkskgMQZlZv1,Do Očí,28,194080,1,"['Separ', 'Strapo']","['3LujD0iQ9jRbSCMA39CGfO', '4NdueP1BJ46RR2rg1L67CD']",2014-03-11,0.677,0.86,11,-4.282,0,0.254,0.228,0.0,0.0644,0.352,93.078,4
127233,1bKuA4in8s130TwdCyIdPh,Samba do Avião,34,168507,0,"['Miúcha', 'Antônio Carlos Jobim']","['24ZP6P1JgCo65CEJsk2OQ2', '3pO5VjZ4wOHCMBXOvbMISG']",1977-07-15,0.532,0.642,11,-9.99,0,0.0842,0.713,0.0,0.45,0.372,157.21,4
584615,2CtulN3uMMD4YOyGSjuYP4,Rygg mot rygg,45,206680,0,['Molly Sandén'],['0NRMzT05nsc8mTm4iUvuHY'],2018-04-27,0.77,0.71,4,-5.725,0,0.0425,0.0646,0.0,0.141,0.603,105.038,4
373703,0ckzNo4VIOTDNfuqeNIqtW,Yad Eller,58,229166,0,['maNga'],['7rEIUw67hRTgievwuKQGSj'],2018-04-20,0.57,0.729,1,-5.112,1,0.0342,0.0488,0.0,0.16,0.552,136.11,4
177570,3id2EVGKc3eFAMn9nFnB0r,Love Someone,65,205440,0,['Lukas Graham'],['25u4wHJWxCA9vO0CzxAbK7'],2018-10-26,0.538,0.409,9,-6.581,0,0.0505,0.172,0.0,0.11,0.265,171.838,4
103032,64JnarXGXw1Y8KnTqQbG5v,You Take Me Up,35,266160,0,['Thompson Twins'],['5jVeqi3PNaTOajfvBa4uFn'],1984-03-01,0.7,0.548,5,-13.849,1,0.0442,0.587,0.0,0.0699,0.854,104.556,4
213479,2667ICTYwTTyZbdDj342ja,Óyelo,12,303613,0,['Johnny Colon'],['4IQvRKcRuA2mzB6lc2E5Pm'],1967-01-01,0.674,0.56,5,-8.295,1,0.0575,0.688,0.0,0.0844,0.939,120.883,4
535134,6ByyJ7rBYEVSjoRpVgjMSc,Zlodeji casu,26,303080,0,['Michal Prokop'],['4humgNNlfbHHZ7nySORCeO'],2006-01-26,0.519,0.59,8,-8.5,1,0.0442,0.391,0.00602,0.365,0.509,172.009,4
490820,4jvYR7lep1vKrWTRFOTpXv,If Ned Kelly Was King - Remastered Version,20,221333,0,['Midnight Oil'],['72KyoXzp0NOQij6OcmZUxk'],1981,0.48,0.903,5,-4.266,1,0.134,0.267,8.51e-05,0.11,0.298,152.013,4
155411,07ykvxgB3AenPlgLkjfPWY,Simplemente Te Amo,44,298773,0,['Alex Bueno'],['7esCoLcCoCK7FPa9casAH4'],2006,0.908,0.613,7,-5.082,1,0.0433,0.464,0.0,0.105,0.702,130.137,4
193506,4n6cB1WrllLjCkuafcGBLN,The Race Is On - Live,32,180360,0,['Grateful Dead'],['4TMHGUX5WI7OOm53PqSDAT'],1981-04-01,0.569,0.767,7,-8.037,1,0.0556,0.698,5.49e-06,0.976,0.744,88.105,4
105392,2cczu9C5hDqNpnZkWxeSJb,Tonight,38,218867,0,['The Rubettes'],['44ef9VXkdKxbx4XpoNqH39'],1990-01-01,0.459,0.637,2,-8.713,1,0.0361,0.00451,0.000198,0.0953,0.44,127.875,4
521519,3fxjq1bfxEcaDSWGEiwWq3,Geetha,26,251768,0,['S. P. Balasubrahmanyam'],['2ae6PxICSOZHvjqiCcgon8'],1981-01-01,0.466,0.539,9,-8.41,1,0.106,0.544,3.5e-05,0.251,0.408,124.995,4
400363,6EtrLQaEgUWRgf0NBvhM2Q,fantasmi ;-(,57,206550,1,['Rosa Chemical'],['5gYADZXuZoaJwrwfAPbKuH'],2021-04-01,0.793,0.63,11,-6.761,0,0.151,0.119,1.48e-06,0.251,0.205,99.96,4
414622,4ILxpdvyPUlUtvHcJAULoo,五官,26,178787,0,['謝欣芷'],['4f2iKhkX8mIKNK4G4Ba5iJ'],2010-12-31,0.828,0.729,1,-5.584,1,0.0375,0.317,0.000585,0.268,0.812,93.974,4
114900,3rPd2wYtE9rGuJxRYAhkHO,Mosquito's Tweeter - Funkatron Remix,6,426500,0,"['Moon Rocket', 'Re-Tide', 'Bel-Ami', 'Funkatron']","['1kSsrlTgiil1smkT4Brc6P', '08wc75FP8f8LIqGJl3yhd8', '2CuvRjlstqsXzMhgA8qOIj', '5eWao0GIBBymA5l7HDbjTJ']",2019-03-27,0.827,0.796,1,-8.195,1,0.0826,0.00553,0.375,0.307,0.803,120.024,4
416907,1AZ3g3GG1RBWGD2K0am32c,I Never Had A Chance - Stereo Master Take,5,125907,0,['Coleman Hawkins'],['0JM134st8VY7Ld9T2wQiH0'],1957,0.612,0.085,0,-19.325,1,0.0503,0.896,0.913,0.134,0.729,136.38,4
504011,2QUzSAJTKFa4eZKppnsZeU,"Grips, 5. Moderation",11,54333,0,['Grips'],['6HDuEZqSoqFqWUAAqF6sEL'],1998-06-01,0.722,0.271,5,-8.046,0,0.811,0.861,0.0,0.37,0.64,125.251,4
386697,7kfZ6ZgDHIXPP4Y6EfRSCn,Snapshot,37,249000,0,['Fluke'],['2YzUXecwzcOdlJsnpnJfkJ'],2003-08-18,0.518,0.878,1,-8.799,0,0.0479,0.000131,0.0207,0.117,0.312,127.052,4
287178,6KEffZYdFFqLjoKCCSqi23,Marcellus' Farewell,2,86267,0,"['Alfred Newman', 'Mike McDonald']","['2e7myQwGa7Vyp7sss8brVC', '39Q7v1Vu2YjUdPMO4LNqcI']",1953,0.164,0.075,5,-23.277,1,0.0399,0.481,0.772,0.0903,0.0743,73.223,1
326228,2R1A3nZpT4fp2NTWtU7kgb,Someday Soon,25,233133,0,['Crystal Gayle'],['6OheJTrDFGiyZ67F1BBLhc'],1978-06-02,0.75,0.393,5,-10.57,1,0.0286,0.768,0.0414,0.115,0.52,114.363,4
389708,6l1Ot8lsZj5lzIxWjYHgUh,Блэсс гад,63,151385,1,['SODA LUV'],['3TikHXhctY4FUIMlkl0tzR'],2019-12-20,0.6,0.633,8,-6.35,1,0.497,0.0968,0.0,0.487,0.742,61.112,4
287309,0XbJzxs93wMDrEboQtNXuK,"Verdi: Rigoletto, Act 2: ""Sì, vendetta, tremenda vendetta"" (Rigoletto, Gilda)",2,129440,0,"['Giuseppe Verdi', 'Tito Gobbi', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin']","['1JOQXgYdQV2yfrhewqx96o', '12msfS6HSE6p3CxcznZX6R', '7JdPe4gzrYmbcko3FTav57', '3UYZxxxrntUxxEeRycqHvq']",1956,0.348,0.382,8,-8.636,1,0.0383,0.966,0.0372,0.11,0.549,138.219,3
170152,7ppPZa3TRUSGKaks9wH7VT,Don't Look Back In Anger,71,287827,0,['Oasis'],['2DaxqgrOhkeH0fpeiQq2f4'],1995-10-02,0.349,0.917,0,-3.645,1,0.071,0.026,7.25e-06,0.0968,0.206,164.036,4
153191,43NWscrejZxqqkqE7aa5RG,La Rueda Vuelve A Rodar,29,316333,0,['Frankie Ruiz'],['4dLvccxeQIM5u80Ri0u9OV'],1998-02-25,0.58,0.653,5,-9.611,1,0.0402,0.572,3.26e-05,0.152,0.952,102.021,4
307967,2T7oZ2Qu471RecGDlQuiF9,Alle Mine Bagmænd,19,262813,0,['C.V. Jørgensen'],['77fc8T3xc15DmT593kRnh4'],1988-08-11,0.634,0.828,5,-6.133,0,0.0318,0.00299,0.0258,0.0424,0.533,106.043,4
424887,2L8uzQnGf2UUWeKHPbsv8F,El retrato de mamá,41,224398,0,['Banda Pequeños Musical'],['46WT0eTBzCslHoVsLahvfE'],1999-11-05,0.643,0.475,11,-9.853,0,0.0621,0.389,0.0,0.0939,0.825,169.84,4
320290,2GVUGA0eMx6I51oVss67Fn,2000 Years,0,229540,0,['9th Street Trio'],['5xnycYcgycygAPUHCqVPim'],2016-09-14,0.45,0.601,10,-10.007,1,0.0387,0.515,0.0,0.0917,0.511,124.875,5
461396,4xyCkwlgvdrULd6kzSIs0I,Nathalie,41,247560,0,['Gilbert Bécaud'],['31GFatrHl2ijnS4ZAWA9s0'],2006,0.408,0.509,9,-11.94,0,0.111,0.0689,0.0,0.0878,0.685,130.567,4
343175,2tmamSNKU6uVzpBZ4yRm8b,Neon - Ryos Remix,1,198159,0,"['Thomas Hayes', 'Ryos', 'Joni Fatora']","['1127FlmEDHXC26IBsg8zHP', '7us9kFadl2fztbHSvlNk6M', '43NRjpCGCIj6GkhnAMdC60']",2018-09-28,0.506,0.737,1,-3.453,1,0.0398,0.00403,4.4e-06,0.211,0.0952,127.68,4
147298,4u91WBMbgIMe2ZZDwhcgzn,Gitana,21,416705,0,['Willie Colón'],['7x5Slu7yTE5icZjNsc3OzW'],1984-09-08,0.455,0.367,11,-15.397,0,0.0502,0.443,5.79e-06,0.145,0.847,85.466,4
232147,0XJ3mpRAhvQfOULQZyqTUo,Forever,44,220972,0,['שילה בן סעדון'],['25121FSeQqqD3El2C3t9L1'],2021-03-09,0.471,0.436,11,-7.493,1,0.0546,0.688,0.0,0.0813,0.421,143.213,4
441902,7oVqbYLuql1XFKTpQQKn5s,Crosstown Traffic,41,139267,0,['Jimi Hendrix'],['776Uo845nYHJpNaStv1Ds4'],1997-09-16,0.482,0.96,0,-5.269,0,0.126,0.254,2.43e-06,0.294,0.544,113.263,4
68310,4noiU4KsxfroRVW1Ar19zB,Me Leva,48,216600,0,['Latino'],['06EMbW4WO6U4fGNnKjeuI5'],1994-03-30,0.777,0.674,5,-11.826,0,0.0527,0.0767,0.000425,0.111,0.887,128.139,4
249835,64DtWXoruR2O13O9AejIJP,Te Parece,8,366467,0,['Ruben Rada'],['5AfGpwSbYKelc5nJjUVRmb'],1986-01-02,0.521,0.273,6,-15.805,1,0.0893,0.282,0.0134,0.12,0.503,87.399,4
8064,7zbScAtswk4tJGCFdJ3A8C,A quindici anni,0,187173,0,['Ernesto Bonino'],['60SvGqzAXuh2DWyluC4qfw'],1932,0.467,0.493,8,-11.368,1,0.231,0.941,0.0,0.0874,0.735,179.376,4
209769,5TfAMS3RNbi9EzH7w8hFn9,Tu Amor Hace Eco En Todo Mi Universo,46,232516,0,['Rojo'],['5NvKO965JkIJanRuKQPVN6'],2009-03-03,0.698,0.698,3,-6.571,1,0.0272,0.694,9.93e-05,0.177,0.475,133.003,4
47322,5ZBTTuqouJbiC1wtCSJamG,I'll Always Love My Mama,38,397200,0,['The Intruders'],['30q5mqJmdYPaKabPMytzvv'],1973-01-01,0.718,0.72,1,-10.934,0,0.066,0.102,0.0,0.366,0.721,119.866,4
255569,1prnrWw8RGQ78Ylc4CZRNP,Verte Reir - En Vivo,19,249720,0,['No Te Va Gustar'],['4ZDoy7AWNgQVmX7T0u0B1j'],2014-04-10,0.603,0.712,2,-10.469,1,0.0383,0.0214,8.62e-05,0.841,0.737,90.988,4
132496,68SctLSmg8naI6M0uCz2nH,You've got to see mama ev'ry night,0,174416,0,['The Georgians'],['58LQXzq5kNsvPQdviB4ZyL'],1923,0.384,0.55,3,-7.555,1,0.0474,0.995,0.918,0.188,0.913,176.836,4
212506,0bfHvftrAeAfb0gn3kq4JI,Tu Voz,9,189627,0,"['La Sonora Matancera', 'Celia Cruz']","['01p7Homi0d4XxZ06f2NYYD', '2weA6hhVqTIN2gSn9PUB9U']",1958-12-31,0.702,0.267,9,-11.805,1,0.112,0.777,0.00431,0.0955,0.668,128.782,4
348823,2m3gSsuWEa7KieZZGJWHDX,Amor Multiplicado Por Dos,25,213760,0,['David DeMaría'],['6oaqXcTI16QinRDKLtkMaI'],1997-06-23,0.636,0.68,1,-7.438,0,0.0409,0.0127,0.0,0.137,0.701,140.007,4
123922,2ZlMxXz0CtSByCFvKZZNKS,Capítulo 2.5 - por Senderos Que la Maleza Oculta,0,131800,0,['Knut Hamsun'],['7LK8Bg1BHQ10T7WQlt5UoJ'],1949-03-04,0.673,0.269,0,-15.009,0,0.818,0.355,0.0,0.13,0.648,146.168,5
160416,0zKX5dUjstnGplW8NlRd4O,Kaksi vanhaa tukkijätkää,0,215000,0,['Kauko Käyhkö'],['0Av5HZIx4Cl0sIhNsFoIkU'],1955,0.367,0.151,9,-16.932,0,0.0624,0.984,0.0162,0.179,0.403,84.514,3
156083,3LU5ZHFpyqmZwcKjPEEkF1,Sentimiento,54,221373,0,"['Vico C', 'Arcangel']","['0ciTdf9bGl9L3JM1Z0nLCT', '4SsVbpTthjScTS7U2hmr1X']",2009-01-01,0.704,0.77,1,-5.65,1,0.213,0.368,0.0,0.669,0.498,95.935,4
518341,5GjAYP3YCBkfldr6ZHeH4G,Baithe Hai Kya Uske Paas,12,298600,0,['Asha Bhosle'],['5as8A4G47Ohu9NSWs3Je8U'],1967-10-27,0.526,0.569,0,-11.516,1,0.051,0.817,0.00536,0.161,0.847,111.94,4
444039,62bEHmZQ4r2quag4s4cS48,Love Walked In - 2016 Remaster,2,116920,0,['Matt Monro'],['06kr5yNAM2rOf4DXemM8fl'],2016-08-05,0.631,0.322,5,-11.928,0,0.0339,0.763,0.0,0.0408,0.583,120.986,4
15073,0Gfuj5DZhmJSWWgGp6bUyA,Little Drummer Boy,0,284160,0,['Jupiter Coyote'],['2kbCGRYwdk1GEpBwRD8Z1V'],1941,0.423,0.485,7,-15.383,1,0.0352,0.0369,0.787,0.0758,0.624,106.141,4
412722,7koxymkskH1I9xQKwe1t1J,眼淚知道,29,266733,0,['Landy Wen'],['3yMtvgD2LCo6Ws4Z08fTFj'],2001-07-05,0.695,0.37,6,-9.021,1,0.0327,0.249,0.0,0.0964,0.285,124.024,4
577602,3yhWcctxE2fUhpHbfkoA5O,"Tintin i Amerika, del 26",21,47893,0,"['Tintin', 'Tomas Bolme', 'Bert-Åke Varg']","['6aMD1KAa5i3Myy61cR8FiW', '7HjbJ8V87zrxkSzL1KieQk', '71ADe4Zg9UyE8WQEHbJSXM']",1975-07-03,0.81,0.436,8,-12.299,1,0.934,0.702,0.0,0.142,0.538,81.165,4
287444,4RL41e0vcPvf7IFSrOPFrq,Ax vre paliomisoforia,2,179533,0,['Grigoris Bithikotsis'],['1baJfj5CCxPO9VEzlGSBLm'],1960-01-01,0.597,0.569,2,-10.363,1,0.0388,0.89,0.0182,0.362,0.967,146.885,4
63269,74a55w3JIJDMGV16aSoR74,אדון שוקו,43,211000,0,"['Arik Einstein', 'Yoni Rechter']","['16XberediOtO5CaMrx85cR', '05YG290otZjn1UMHXjEqxh']",1989-12-01,0.765,0.533,2,-13.167,1,0.029,0.496,6.67e-05,0.114,0.756,104.873,4
309056,46aSiUd5Pat3cp5EieUSsg,Django,17,139133,0,['The Cliffters'],['2Io5yNsM0uRkP4TB6ah1tQ'],1994,0.599,0.532,4,-10.024,0,0.0309,0.21,0.012,0.155,0.925,133.593,4
566323,3oervFOKTimADeBNzv99Z3,Frantic,22,252533,0,['Ennio Morricone'],['1nIUhcKHnK6iyumRyoV68C'],1988-01-01,0.183,0.36,2,-14.763,0,0.0348,0.148,0.0157,0.116,0.304,56.213,4
116376,7sBcmEpdsJdPkBNLd3T5T5,Dura Nega,0,168040,0,['Isaura Garcia'],['76JNsQg6ZLwoxn3gGxKPpA'],1944,0.621,0.22,9,-13.07,0,0.0511,0.992,0.305,0.142,0.596,89.814,4
414084,39h9DEvYiIdDETXEmv14jt,敗給你,24,239987,0,"['Show Luo', 'Elva Hsiao']","['33ApZ6LzfimooQNIKqf4jo', '6yTAPw3o7oDH7lhj34jvbH']",2007-11-16,0.786,0.747,5,-6.82,1,0.0747,0.233,0.0,0.121,0.859,89.005,4
242823,15CTKX6TfCxksILf5HB1kF,It's Oh So Quiet,40,158160,0,['Lisa Ekdahl'],['4SJSGUVZ04tezaGrxc96EE'],1995,0.722,0.0792,0,-15.917,0,0.0447,0.78,0.000251,0.0899,0.191,110.082,3
400703,4sOzxU5nEvQBiFqlXi1cz5,Din Sara Guzara Tore Angana,10,308889,0,"['Lata Mangeshkar', 'Mohammed Rafi']","['61JrslREXq98hurYL2hYoc', '0gXDpqwYNDODn7fB0RDN8J']",1961-12-01,0.408,0.787,8,-7.286,1,0.134,0.653,0.0,0.184,0.902,151.563,4
491740,6YZa6twZwNSkLnS7BL45rJ,Untitled,41,166733,0,['blink-182'],['6FBDaR13swtiWwGhX1WQsP'],1997-01-01,0.441,0.886,11,-6.515,1,0.252,0.0182,3.76e-06,0.623,0.41,128.532,4
396033,1c0pzy8bkAIuto88zkNk5w,Depressione Caspica,36,290080,0,['C.S.I.'],['64AqIy8bl79mftwUhh6TOh'],2001-01-01,0.449,0.695,5,-9.191,0,0.0316,0.0724,1.03e-05,0.733,0.727,85.755,4
533573,0hbrJ2c8JxntAxsdedUqor,Víla,11,231440,0,['Poutníci'],['0Vo5F5BMdBoj9PyPAoAQM1'],1990-01-01,0.59,0.0858,0,-18.038,1,0.0441,0.168,4.86e-06,0.0816,0.211,107.15,4
424126,6PrExPgJLYAX9mH5p41gOm,Títere,55,186027,0,"[""Los Yonic's""]",['1z8Z3JjXWNa7xbeXcyFZMt'],1994-01-01,0.49,0.479,11,-7.85,1,0.0306,0.824,0.000523,0.765,0.373,74.819,4
584806,3MBphcgNM0nNNfup0l0lQZ,Flipside,52,149211,0,['Casper The Ghost'],['2FympPk5bcBe37Sp4VIs4L'],2019-07-26,0.566,0.725,11,-4.341,0,0.0488,0.255,0.000408,0.345,0.508,76.394,4
483203,4R82DvghYBiSYuFo3dDiZ1,"Es schneielet, es beielet",12,54173,0,['Traditional'],['1U5zgr455OGyIkLNXvDdrf'],1981-08-01,0.636,0.315,9,-6.704,0,0.0426,0.966,3.39e-05,0.122,0.422,125.68,4
59579,2iWTHXaFtRSMhd5OLpYD7f,Life's What You Make It - 1997 Remaster,61,268893,0,['Talk Talk'],['7Fo8TAyGJr4VmhE68QamMf'],1986,0.525,0.804,1,-7.575,1,0.0321,0.00367,0.285,0.0382,0.935,91.951,4
478532,58mAStTzhCLc1VTjNYfZFc,Rey Pobre,37,242757,0,['Los Rancheros De Rio Maule'],['6r90tCIVqGvSHLouiTUhQW'],2013-01-01,0.784,0.731,2,-5.088,1,0.0368,0.241,0.0,0.182,0.96,74.564,4
205562,0kvPQNaqdKRL45SQZyDvS3,Sol de los Andes,18,214159,0,['Los Kjarkas'],['0tkboyBYNymYytYlb9EXkN'],1983-12-12,0.422,0.805,2,-5.7,0,0.0677,0.402,0.00427,0.0693,0.68,89.1,4
565567,3c41EFDL9NfyqMQ2gQcIcr,Krajobraz z wilgą i ludzie,16,221827,0,['Marek Grechuta'],['0MGE7m2KV6Db6jOZFy93aD'],1972,0.551,0.379,4,-14.021,0,0.0884,0.382,0.0,0.0997,0.501,91.156,5
274197,71CfrTfpDxyzx33Qa98uvL,雨季不再來,34,312667,0,['Vivian Lai'],['1c18L1dF6HDTrAqYt4qMlI'],2001-01-01,0.573,0.354,4,-10.817,0,0.0278,0.704,1.49e-06,0.0775,0.208,72.027,4
373807,6RjF4cq38cFYPpcfWYjDQX,Safari,50,187408,0,['Serena'],['3TnHUGTOpN3yuYw59iGMSd'],2018-09-28,0.799,0.689,5,-6.793,0,0.053,0.445,0.0122,0.18,0.477,103.019,4
174618,7u95qNOIXljjBPOHDJgQI4,Temptation - Denga & Manus Remix,3,551319,0,['Vengeance'],['1tGgNOkafkK0xBwxd6hREG'],2008-12-22,0.526,0.905,1,-7.996,1,0.046,0.00292,0.803,0.101,0.407,140.003,4
355459,77Wciw3HCHhf4GG5db4goV,Ще ти скъсам гъза,10,211000,0,"['Slavi Trifonov', 'Ku-Ku Band']","['4hcbbb8RBjFjCuMhmVv1b9', '6dTTAcKWN7BmRGAmmAsdeX']",1993,0.367,0.385,0,-12.478,1,0.0481,0.16,2.1e-05,0.346,0.454,190.187,3
371137,4uITUKfIoPPFZK4bcdTooQ,Bu Böyle - Alper Erinç - Akustik Vers.,41,326720,0,['Sertab Erener'],['4W31XN2JH8mC54NkHdh04s'],2009-06-09,0.809,0.523,4,-6.919,0,0.0376,0.468,0.0,0.0851,0.795,128.973,4
37331,1nzKhWN6zRoEf0C5GAZdpl,Rhythm of the Rain,25,158941,0,['Johnny Tillotson'],['36msvw9B10rxW90NSQ2794'],1963-11-01,0.674,0.431,4,-11.458,1,0.0312,0.726,0.00028,0.109,0.673,107.909,4
123532,526xFiVS9ON806KfSFMjMa,As férias Op. 14,0,353468,0,['João Costa Ferreira'],['1qxJnSbpQayfKiEMMZcJwM'],1948,0.409,0.0953,5,-21.421,1,0.0387,0.992,0.868,0.0784,0.18,135.193,1
164183,1Q1dZZ8T2m4wwtTzlOJ87Z,Hermot Meni,5,117507,1,['Sleepy Sleepers'],['42hBoELFEHg8bT1L4RiOV2'],1976-01-01,0.472,0.659,2,-4.661,0,0.21,0.591,0.0,0.0709,0.631,195.18,4
298206,5Xhq7E4NVsp04W3m5FgcBB,Thanks A Lot,37,148867,0,['Raffi'],['7oWSqrgMuIEyH9qp5nu2e5'],1980-01-01,0.703,0.0945,1,-18.392,0,0.0346,0.929,0.00222,0.101,0.377,110.858,4
151813,6yaHuVO8US08VcyWeoVl46,Gracias Mi Pueblo,25,288107,0,['Los Diablitos'],['1f6CQnTy4FKDgLGzp6G2Wd'],1995-01-01,0.671,0.663,10,-11.878,1,0.102,0.489,0.0,0.153,0.964,160.221,4
256256,3vhTPr9lvmerbruNCPTJBk,Human Nature 2018 Edit,3,601640,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],2018-09-21,0.535,0.837,2,-5.721,1,0.0734,0.042,0.371,0.629,0.497,106.305,4
546956,6taF1fbpRvCaRH3X9Wylxj,河,7,199867,0,['赤い鳥'],['6GBiam0N6xsaAtsoqWvJE8'],1971,0.418,0.439,2,-6.565,1,0.0274,0.727,0.0123,0.0954,0.314,77.801,4
305304,5kI4eCXXzyuIUXjQra0Cxi,betty,75,294521,1,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2020-07-24,0.593,0.377,0,-8.761,1,0.0253,0.6,0.0,0.0976,0.502,95.939,4
189409,56b4NzKLYrO5MxB0mlyskp,Gypsy: Some People,14,220893,0,"['Jule Styne', 'Ethel Merman', 'Stephen Sondheim', 'Milton Rosenstock']","['3vAPM1qiCuClMH5DNbAgtC', '4Kgu9tJgtNXTWMjefKahs9', '4TbtUt49IMXEIMmNdifHb1', '1ymcuvFqWpOdqD3xVrTJJh']",1959,0.605,0.401,7,-9.587,1,0.0626,0.822,0.0,0.237,0.614,117.08,4
375158,56TKsysbPx9Nov0VBcJP99,Complainte de Vincent,0,120171,0,['Jacques Prévert'],['2yqYHxAtrIGo40QaBYHivI'],1955-01-01,0.597,0.397,9,-9.994,1,0.389,0.992,3.9e-05,0.0942,0.649,149.019,4
229678,0rexlITgOonNpN9XjcgyRR,Wondrous Place,55,168253,0,"['The Last Shadow Puppets', 'Alex Turner', 'Miles Kane']","['2Z7UcsdweVlRbAk5wH5fsf', '1ctkBmvz80MGyi72Ix055S', '3M0H4efyA5YcijrKlaKbYn']",2008-04-10,0.566,0.294,4,-10.89,0,0.0394,0.391,2.61e-05,0.103,0.372,113.542,4
360379,0VBzfTxnoBCbmhmLimdHep,Exaggerated Torment 2012 - Newly Recorded Versions of Older Songs,0,256693,0,['Insision'],['18tsFtXPr2fhzfceBMtxZ4'],2012-05-24,0.333,0.995,6,-3.266,1,0.308,0.00349,0.797,0.56,0.256,133.517,4
492553,3qtC3mvWmjo9yjLgaHAyhJ,I've Got My Glasses On!,44,159200,0,['The Wiggles'],['2JY5qzEozvTdogkDTkkOMf'],2013-01-31,0.615,0.902,5,-4.258,1,0.0302,0.0349,5.76e-06,0.218,0.705,134.099,4
173446,6IJmRILFspEP80BmmfAv2m,Femme Like U,56,248640,0,['K.Maro'],['1a2yfRvULXWkUSvxJbkw75'],2004-07-09,0.751,0.746,3,-4.777,0,0.0413,0.046,0.236,0.111,0.734,117.01,4
383541,1BQpSxonYbUw0MhENy3u8M,Burning The Witches,27,264293,0,['Warlock'],['5XDeFQDarnwpR5WAfD6S0d'],1984-01-01,0.311,0.77,9,-10.417,1,0.0484,0.00125,0.00018,0.169,0.537,83.965,4
401342,5O9OEzLkbM0xJRB83ydZd2,Who Scared You,25,231947,0,['The Doors'],['22WZ7M8sxp5THdruNY3gXt'],1972,0.613,0.446,10,-11.063,1,0.0309,0.212,0.00193,0.619,0.607,136.236,4
107731,6x7JAutLczfd3Tbc3iMDev,Remembering the First Time,45,284173,0,['Simply Red'],['1fa0cOhromAZdq2xRA4vv8'],1995,0.732,0.812,11,-8.001,0,0.0379,0.0644,0.000698,0.0955,0.655,110.93,4
426624,006f4XC6oHnIKCYvlI5gbD,Cuánto Me Cuesta,47,182040,0,['La Arrolladora Banda El Limón De Rene Camacho'],['5bSfBBCxY8QAk4Pifveisz'],2010-01-01,0.632,0.44,8,-8.016,1,0.0301,0.679,0.0,0.0745,0.936,142.167,3
342364,0CwXkcI8eWvP9JAvGybQpg,"Mr. Kaizer, Hans Constanse Og Meg",26,209162,0,['Kaizers Orchestra'],['1s1DnVoBDfp3jxjjew8cBR'],2001-08-29,0.439,0.607,7,-6.253,1,0.0347,0.225,0.0,0.364,0.262,115.295,3
261775,1SKQDuR92W0c6cMICiADRL,Akeli Na Bazar Jaya Karo,45,349773,0,['Udit Narayan'],['70B80Lwx2sxti0M1Ng9e8K'],1998-05-20,0.72,0.478,1,-12.368,1,0.133,0.0281,5.47e-05,0.0573,0.81,170.055,4
25396,0fY83swmGzUWPh5O08iK7U,(Darling Now) You're Here So Everything's Alright - 1951 Version,1,172960,0,['Lefty Frizzell'],['05pAwLhsutiuj6gerEwGvU'],1951,0.72,0.232,9,-14.216,1,0.0371,0.797,2.09e-06,0.107,0.62,125.106,4
459490,1vWQiPjinMnMz9yKsmpDLn,Au bout de mon âge,22,144160,0,['Jean Ferrat'],['4GAdDePOvBsOl3n3nVHWpt'],1992-01-01,0.459,0.303,9,-13.559,1,0.0356,0.626,0.0228,0.176,0.546,112.921,4
277700,55IWnmlg29mY9EiLhH514C,Severely,47,250645,0,['FTISLAND'],['6KhH771vq2X2Aom91nNzpZ'],2012-01-31,0.557,0.812,4,-3.085,1,0.0286,0.0395,0.0,0.258,0.496,141.888,4
339111,15QUA56Z41pGFDMhX1CZzM,Kom intill mej,24,187400,0,['Gyllene Tider'],['0FINyNBXqnTlRC4dvpSeSb'],1981-03-10,0.518,0.255,2,-12.355,1,0.0325,0.908,4.31e-05,0.243,0.313,119.907,4
160590,5mGbqZKmfkGLPoMkWRqZGt,Toukokuun unelma,0,198573,0,['Metro-Tytöt'],['1DwflxJF9rs5NvPuEAeTCy'],1956,0.379,0.122,2,-12.853,0,0.0452,0.932,0.0,0.226,0.438,158.707,3
348071,5gD9CfA7EpwSofqJqAgzj3,Si tú quisieras,28,265160,0,['La Unión'],['2Ax9wZpdlg4r2zkc3pcI8U'],1992,0.391,0.298,2,-19.984,1,0.039,0.103,0.00589,0.977,0.285,132.71,4
543090,25eSiawD7wQ5ebA9Jcily8,L'ambigua verità,33,240980,0,['Garcino'],['3XAvIcbs0B4bK67hdyYArC'],2015,0.239,0.741,9,-4.792,0,0.0411,0.701,0.000135,0.113,0.442,182.792,4
