,id,followers,genres,name,popularity
674588,0nWhueMBuy4Adsh29nPjG1,57.0,['cambridgeshire indie'],28 Boulevard,0
153237,3atu7IRm8aLNcHjBjJPjkj,3.0,[],Philippe La Croix,3
631987,3Wkf3Zv5wMaIsz2MwkVOKF,5736.0,['jazz chileno'],Camila Meza,21
338550,451ZoGS9V5IpsqQTKPU0EY,300.0,['french jazz'],Lionel Suarez,20
920147,5d1r5PUts619Lv6YJrQVdc,12.0,[],Ghevar Ram Bhopa,0
950519,6jOwIhixmj3j9DTW68OLgv,45.0,[],Koen Plaetinck,5
477237,4iw74IOlS1qwgVQcEHdw0C,138.0,[],Kayomazu,3
503760,3H2u66onblwk5UacY7y6Kg,18.0,[],SSG-Frequency,0
776577,6EP9jRpQs8nVgLVk8SgfsU,82.0,[],Tuva B Larsen,23
829343,5sk3ML2FbJQ33d2LH6YANI,44.0,[],UMAI,36
751033,2oTBqhQYwX6NRr6mc2j5me,1463.0,['new orleans indie'],Pope,14
75866,6v8XyegMlC3yR8oPMXFr6U,291.0,[],Gotta,25
794763,1mDj5EWRB75LdcH28ewxmg,314.0,[],Le Vinyl,10
531829,3SNy9C8agzPn0LW9zTlj1u,172.0,[],Rambutan,27
713499,1vzB4dbVhnoggB6YrKk6Gu,1569.0,[],Faakmarwin,9
214948,7CJJasOnzvhcJMtcxhQRR0,0.0,[],Ashla Bhosle & Mohd.Rafi,0
580928,2zLXJLM6lgHmvw3BEBOh2k,35.0,[],Mhönos,0
290215,6r3PT9v83SV6lVdZwr69xP,58.0,['renaissance'],Giovanni Maria da Crema,4
209252,3TIaC43iHoPE4qXXA4cx6w,2902.0,['indonesian worship'],Vetri Kumaseh,14
637771,3JKeorabpH583Oxo7JnLw8,24.0,[],Soulgate,0
995473,7wriGPpss8vyq9bZKXhysg,4959.0,"['bay area indie', 'jam band']",New Monsoon,14
758964,58eFl4aKC7uM15wLeuc98H,1509.0,['afghan pop'],Sadiq Shabab,21
833223,4mqouiy2f66ZLS8qi20fjH,282.0,[],Bonanza Banzai,0
983949,7vsIjK2xDXaWGFkF2TVQHS,7.0,[],Jack Kilby,0
424956,4vXaHRUEgbVMzsZnwHtUD2,7.0,[],BrackenField,0
1102898,7MUIglqkv9AFx3tXvcBMSn,276.0,[],Postmodern Jukebox,0
630368,6FoBtltz8IY5ywDydRcHqj,97.0,[],Matthew.Gear,6
237560,2OBZ4TbehlTMKtLmpBpKnq,555.0,[],Holloway,14
1099685,49GbMjOzWCx2QZHPCY6F5K,1843.0,"['swiss indie', 'swiss rock']",Evelinn Trouble,18
14044,2TS6Y2HXkANqlIC7ZNi5zq,94424.0,"['khaleeji iraqi', 'khaliji']",Raad And Methaq,45
382099,7FkNg5XEmSCW6bwO75d9tF,20.0,[],Nightwoof,0
665230,2IqMftzfkdjNA28rIN3RKD,63.0,[],Disfunktional Phamily,0
910211,5cNGuq4etVQ8tCpmxAsk2K,27.0,[],The Limbic System,0
188531,19SARzU2pIJO12fsYc5KiG,147.0,[],بهجت عدلي,2
560311,4YFoGdYiqDrmAcRKhTTpYr,253.0,[],Give Me Everything Tonight,0
259533,5LVpFfblbOVmGnrgTEnN4Q,3448.0,"['afrobeat brasileiro', 'afrofuturismo brasileiro']",Maga Bo,26
931492,1meQTGTxnMcAGl9W3MbVk5,25.0,[],The Glenwoods,0
138191,6ncNdxBc8zVWMOF7nJ5Pgy,5591.0,"['american classical piano', 'classical performance', 'classical piano']",Leon Fleisher,46
746837,02sgomOdtMG0W2OCr6h2tg,1401.0,['russian old school hip hop'],ШЕFF,19
894625,1BZOVqkNbqUbY0olIUJ7gI,52.0,[],Dessie Hynes,7
839493,6gS5nCZsSr9vKRskJHEILt,227.0,['samba paulista'],Francineth,7
971848,3NhVbz1jV0O74vnORrFyFu,17.0,[],The Pool,5
397359,6IMah21Gqi4crldFsv3pMB,8.0,[],Loz Bridge & The Box Social,0
263961,3bsumfjsR78o29JD8cWWYt,3206.0,['romanian rap'],Barac,12
750842,1yqeHpTffSwUSiEk8Waks8,3.0,[],Hidden Rulers,0
730660,2N7vouNh46DkgcVDoOnpy5,48.0,[],Venus Tropicaux,0
113638,08GnDvkRQ115kkJWY2HDro,1.0,[],FUNKSIMO,0
203179,75R6L7hd8A7ghGUUQDpl0f,490.0,[],Orquesta Misionera Pan de Vida,7
558207,4ww5NcKYXcK2lJH3UFKslZ,8.0,[],the Macedonian Radio Symphonic Orchestra,0
268698,6HSJdTEdD7An5P6bIcp92R,17.0,[],Maxroth,0
863325,1gmzwA4AreGYoN7NzoLK4L,226.0,[],Chase White,19
112899,0BeEwH3vzi9GfuXGgNjae7,1.0,[],The Innocent Weapon Ensemble,0
1028334,2vuN6S7IDf7oj6OA3PBObC,4.0,[],Ez Presso,0
142666,0ekbDNE2eOq8QiaXM34wer,268350.0,"['acoustic pop', 'neo mellow', 'pop rock']",Howie Day,60
1022376,7tOWLqvZMnDRMSceKrAwP8,9934.0,['vocaloid'],日向電工,34
974236,3Leu0cVrWo0N9onFjCz4WV,969.0,[],Fleshworld,6
314096,2xnlBf7ZqihHD8TPHBYqbu,1451.0,['hmong pop'],SuddenRush,21
642158,3slUVWc7kY2Sz2h6ah48kX,39.0,[],Вячеслав Клименков,7
918336,1AiSCFMx3RGVMCKdVqp6jI,1.0,[],Charles Gillett,0
212295,0kAQlIlAw5sHyIijR7kGEl,0.0,[],Siobhan Peoples,0
917205,7ojONLsZXck0IzZCiBLLrH,490.0,[],Gelini Öpebilirsin,11
142249,03WBy3zB6Raax2kbU5WdxQ,0.0,[],Pedro Braña,0
187585,7p24N1hqcZaGRNmaYMCTjx,21610.0,"['future bass', 'indie electropop', 'pop edm', 'vapor twitch']",Gill Chang,48
746077,4sgCy7pEsQkmFxGCZq9zlI,499.0,[],Creange,16
414120,7njfQF43tWhgziiyoK1c92,51.0,[],Pearl Harbor Speakers,0
138574,2YP02JRa1JLejrg3XTssJS,46079.0,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",The Five Satins,50
58730,0B73WINPm5qivX1Lxhro1R,1.0,[],Danilo Cisneros,0
516883,6lBqNoEOc9niRaa572DpXX,50.0,[],Frank Defino Jr,1
1006529,0RmPSKBPMY4iBXSMdGNVBz,14.0,[],Orchestre Symphonique Bienne,3
238053,01yQrsWWwBZ4MFSeZTfeSr,2.0,[],"Lotte Lehmann, Chor der Wiener Staatsoper, Wiener Philharmoniker & Robert Heger",0
349169,0sIRDUXwMLfUffuExx05p4,11.0,[],Sakharabai Thekale,2
917004,419lBVMZC4wFzJg8evBZ4g,454.0,[],CIEL,11
457981,4IFRUOhgqlSQgg7CfOYcps,7.0,[],Tomaso Albionini,0
513832,0gZOoo56md6FOaILJYchwF,69.0,[],One World Tribe,0
909495,4AQ5aCdQOvlE2SpLDACFi5,2.0,[],Julia Schell,0
859661,3NMnB6W51q4OuLAsL02OLc,4.0,[],Ed Wagner,5
587033,1AueI1xeuUI3EULuGn9XNl,126.0,['mashup'],DJ Nono,1
751139,6qklXqUybwbv2SkWtA71nE,19.0,[],Jared Bayless,0
600055,5CMPMmFQON3zRJ0xXvgXeo,86.0,[],Cantos De Pajaro,2
187480,7MrwZGvkQjFALsvKQyBbli,130.0,['bemani'],DJ YOSHITAKA,0
730294,2TsdwXtiZoIf59aZCL8n6M,83.0,[],The Portobello String Ensemble,14
900894,52cNnMi9vRUZpY9gwr3mX3,3.0,[],Northernbeat VS Klubkidz,0
506230,1Ug98A7YxfwP0FzRsoZ53j,9.0,[],Camille Sauvage et son Orchestre,0
548045,2xebAXxAly5ZmfHYjm7End,79.0,[],Lissy Walker,1
103728,00SdXxhUXqi7aoxijYQ9yW,0.0,[],Loreta Pre,0
273990,00swRM9ovVRKoCn0QSQVSA,181.0,[],"Big Juan, Goat & B. Dubz",0
62452,25VEGuC5jThIDShwmh3NeS,1.0,[],Ratan Prajapat,0
828970,3KJkYFNQZFZDkZcNzJfN9w,297.0,"['norwegian pop', 'norwegian pop rap']",Yasir Moa,33
448580,3x9F4Amhwl32dxGZVLdvHp,17.0,[],The Chamberlains,0
319647,6NnMEkpc7AklT5uQcjBptL,35.0,[],P.A.S.,2
89521,00V3kDKPk9huPGbN6kp3wC,0.0,[],King Supremez,0
848429,5KGCc8b3gH2U1s8pQg9wdp,198.0,[],Ontario,3
689974,7mKMNsav8z5McYY5Hq2QZE,25.0,[],Millie and Jam,0
557961,63CVwRU2QMopFTjf722mWt,2932.0,[],Indian Vibes,26
787722,4yBGZHx5MJQRYfSYdMXyOA,382.0,['hardvapour'],Chinese Hackers,8
419320,2JppiYpRkM0bdwJhTlnQOK,8.0,[],Angelito Rico,0
209172,3eEQRlGYBRstlQkN1HinAM,1606.0,['dangdut'],Ira Swara,19
142371,7GmXwGXJSsmWTkCyk5Twux,470952.0,['spanish hip hop'],Kase.O,64
9260,1jMP7JcfBIDwVy2ZaNna7t,73.0,['detske pisnicky'],Bolek Polivka,17
856617,46OMcdfGCQJUOaA7o15lJG,8446.0,[],Faye,44
847827,0KqRoXDvUTKqjAjZ5J9tJr,129.0,[],K-Squeez,3
929087,5UQgWPZwMjPXVbPIAqeYYU,8.0,[],DJ Elysium,0
588944,7kKSHvGO0weFmYsWog6SlF,34.0,[],Classe Mannequin,0
268596,1MYSCUuXvuE0nbSTWLaVLw,67.0,['german street punk'],Die Törtels,1
161195,1fSxRBeYGW7w0EtU9L6Gaf,62641.0,['adoracao'],Ministério Mergulhar,46
1088712,4Xd3yOopxNbBNgsrki6udg,16.0,['german ccm'],Ambergrain,0
141687,6jlz5QSUqbKE4vnzo2qfP1,305912.0,"['c-pop', 'cantopop', 'classic mandopop', 'mandopop']",Karen Mok,59
58784,73TvGBOaS1WApWEiMefT9O,321.0,[],Dogslife,45
842127,3MZRfqpnyCMLdI1MkG402g,48.0,[],The Howard Lemon Singers,6
338156,3wCXpV1ho4D8BuBh54HBAi,274.0,[],Pinto Bennett,6
52271,6vdgAccr11YvDg9pEj6gOZ,38367.0,"['bubble trance', 'eurodance', 'german techno', 'hamburg electronic', 'hands up']",Brooklyn Bounce,47
289049,2Sjsd3XP1FatO1DGqQwpR3,39.0,[],Joachim Dorfmuller,0
439714,0bXfECx8YZYXBnUYCfJaPf,6.0,['deep new wave'],Pleasure And The Beast,0
143855,6hN9F0iuULZYWXppob22Aj,1270813.0,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']",Simple Minds,71
585877,1KefXqixr0gRaaB8cRBUmQ,0.0,[],R-Stark,0
732800,6AiBiHhcJGzEAcfVLhSUrg,71.0,['yoik'],Tundra Electro,3
102158,0w4yKKtdRd0TaU257exmXi,894.0,['copla'],Pedrito Rico,10
235609,5utSnlu9jyNiAYW1p5iBCr,38.0,[],D.M.O,0
953008,3WUDcvHx7dEVU5oAikAS2K,37.0,['cambridge choir'],Joseph Wicks,11
877830,72jj8HgiNZMxUXKu2evPzv,14.0,[],Skid,1
79499,0BG6injDSniu7ImV1RypBC,1.0,[],Spectr_Beats,0
730424,3vY3OJKQl7qttVl81ROnzr,8.0,[],Vec & Juraj Benetin,0
565760,4znXFLA1TOhbTKrgZViWev,4108.0,['chill r&b'],Daju,31
705566,1nj5MmfDYNNCClR451PCF6,311.0,['sheffield indie'],Katie Pham & The Moonbathers,4
101320,0CgupzP1PzHobCN5eCzHh4,3.0,[],Define This,1
240675,03fWZoXY3eo0m1GAwNI1us,381.0,['szanty'],"Krzysztof Piechota ""Kubryk""",18
39832,06uO1BAfJi0f167kZoP6hW,0.0,[],AN JIN HO 안진호,0
745938,17SOIcUyecWXTqLadEKGAH,398.0,['dub metal'],Tech Level 2,10
582279,5jcU0MrgLeoAvbWEDo7rjR,21.0,[],Mark Voxx,0
250054,5dHDBcmTksCijp5n6GvzAe,2.0,[],Earthtik,0
991842,71FFHzNW026SIGHPzbHJgu,7359.0,"['afrofuturism', 'deconstructed club', 'experimental club']",Chino Amobi,16
589655,7FeLr5pF6Rcru1MxrSwOqn,87.0,[],Synthesizer Syndicate,0
1091485,6R8dbCKudp7JaUksm4Gzv4,2.0,[],Ferrini,0
25078,2u981IgTIapHWxKoOEkvL0,0.0,[],Chhagan Romeo,0
1032363,06LKiGMuTeihZ2UqSYWXfx,2.0,[],Charif Jalow,0
242634,1KALhIkANVjM8HwXu7mvX0,125.0,['western saharan folk'],Hugo Westerdahl,8
833326,1ObQGVm8UqQ61bS3qV3mVx,0.0,[],DownMusicRoad,0
827409,4ulxIIBLyep2FS4ZfQz312,11.0,[],Mr. Grench,0
918684,5y2NEFwLeaD0Hg6HpsC940,178.0,[],Windows to Sky,18
515258,0ltAnRkpcrpaZLZr5FLxox,92.0,[],Justin Brave,1
85062,5wIOhzwoYnGT6d0uNYsVi9,2777.0,['turkish classical'],Bekir Sıtkı Sezgin,13
20631,0WwJqY3pIb7dser0BmR4wC,2.0,[],Feld-Scarr,0
479498,5vJQIUEgUbJaKQvNaNUjYQ,0.0,[],Karl Kiffe,0
1042849,2DudRiG6JA7DLy4TiKVEPl,32.0,[],Chang Boom,4
147922,37kbPpeVZkdHU0wn7SeVRG,9.0,[],izic2x,8
866429,4HnKADOBJEFhp28Xj9X8GV,14.0,[],Killkenny,0
517255,0hUUR2wkxufHUSRnN0Xf4h,354.0,['punk ecuatoriano'],La Escuela,3
1016592,1Fe68EpVK8dDErFNqDfjSe,17.0,[],MueseuM,0
834796,4nz4Eu0zBwU6n9DdFp3suN,0.0,[],I Dimaiale,0
845418,1BuaiaunIFjvAHCZnir1mn,3.0,[],Neta Abhineta Nand Kishor Yadav,0
131257,7xFEDGvS1WRiWfvcZR1Ug1,972.0,[],Count Basie's Kansas City Seven,7
502353,4HYkPmoUAsFnVPX9xhJHQi,148.0,['oth indie'],The Living Blue,2
10862,72jubYJWSWmYiXCWYzspgM,3795.0,['classic danish rock'],Steppeulvene,23
840467,1ktjYQeHKjvMY5tUCZquG9,3293.0,[],Redimidos,14
639981,3ThVGQYOX1RymHJ1jGvpzK,9.0,[],Jennifer Eley,1
550918,2mDOKSm5Y9dMqCV2r0jhpX,11.0,[],Kumar Anand,0
1041411,44jdjDbTlaCyhuBWCoOgYi,13.0,[],Bruce M. Todd,0
139924,7rGbODPTIVjzn3CTR6RCzE,46399.0,"['classic city pop', 'kayokyoku']",Junko Ohashi,52
723360,0gDkaJfoqfax00qKpQMpt3,59.0,[],The Ultra Kings,0
568945,3qAXGuhXBFDM2EyjUHmCCi,22.0,[],Christer Romberg,0
3663,7w0R7VSnfEFNXmgxst5iYg,2858.0,[],Yaki-Da,33
789367,7HziAqUufwxB7VZx3ysxoM,1770.0,[],Exhibition,26
792470,3nkB2R9I6dMxKIxsOnYpCo,85.0,[],Shogun Tokugawa,0
419571,04LrNvScIOFfGTOS0912Pm,30.0,[],Jorge Marroquin,2
1051318,4fUrzJMkJHTxJHTfYbS3QU,505.0,['south african punk'],Crossfire Collision,6
198427,1yaLhnNscVmNx16aZJtcoO,64.0,[],Bob Brady & The Con Chords,1
627949,4LtnOrZ9RlEnfensh6f2mP,75.0,[],Kieran J,6
697883,0HbAiSblGorw2NPGXTGuwv,189.0,[],P A R A T I,0
699276,5YaluBFp2ga70vEfDJMjx9,0.0,[],Walter Brennan With The Johnny Mann Singers,0
711175,4J9uBgJ3RyTxQALbJeFT3m,47.0,[],Jazz Culture Club,0
313489,4vCYwGCNg2XUsdi9IVMzwo,47981.0,['conscious hip hop'],Michael Franti,41
459462,3r1qIrsMOc8uUVYXHtNMKA,1.0,[],Dj Bongz Feat Male 2,0
1102386,1HCZLGaCIHX0yHYqtoEJkn,919.0,[],Muks Died,28
899916,0UAKWg7HfcNhbZep0wXhPf,47.0,[],Vindicci,1
535744,6fvCfjnvXMKnKVslcdt0L4,57.0,['deep full on'],Astartica,0
970968,01uiTXkTY1YZUOEoZyksPi,21.0,['breton folk'],Armel an Hejer,0
145511,1dJyh390MvfYPuNbhnbSDs,1372655.0,"['latin', 'latin pop', 'mexican pop', 'ranchera']",María José,72
154980,5j3PVTaVrMlssk4IC0kumd,11383.0,"['bulgarian folk', 'polyphony', ""women's choir""]",Bulgarian State Television Female Choir,32
795132,6To6VtaJ37GpCMhIAV3tk0,4.0,[],Silvah,0
427530,3mvTRCUr2qT2dx0LFdCXq2,681.0,['hardvapour'],brtrnd,5
140292,218kRJZ7FJs0hWIk8Ynzhz,139970.0,"['arkansas country', 'country', 'country rock', 'nashville sound', 'rockabilly']",Charlie Rich,55
752558,5aBVPibwPPxSBcrRHtQcGl,1462.0,['uk drill'],Y.ACG,16
335420,2LSHSImJa68myPxZsh9aj5,22.0,[],Los Mercaderes,8
813564,2pt6OeOpIkdtWGjcJJoNb2,321.0,[],Sebastien De La Cruz,2
1084434,4AY7lQqW89WtS463rJpV2V,22.0,['bay area indie'],Kiyoshi Foster,0
966215,4HgFqnnxGIjRQtEfHGStqE,479.0,[],Inaristakeover,24
1046020,7CCkNNYnkTtoHbcjeOnvG7,254.0,['italian modern prog'],Phoenix Again,1
749942,0VDALEfZtLtZDPkPxCYflt,48.0,[],Subforce,0
1041552,3KUT9m70ewrlMRN3oC2KE8,21.0,[],The Outdoor Types,0
251870,3k1YQAMB5yBAtEga4Y1OCc,11.0,[],The Muzzler,0
477543,5ejvjMrXvr8XsXHl917HJk,494.0,[],Spongebob & Patrick,0
471358,2mNtSXTEkEYphNTBpHF6Zd,4674.0,['manitoba indie'],Ivory Waves,26
941863,1ZnIQJ6qcHGWHBJN0qbMWP,57.0,[],Josh Perlman,0
734267,4AxBmdeTBbz0RrAcGV9TtW,16.0,['dong-yo'],Si-Young Yoon,6
356678,0mniqv4Ws50mlFYGZHs6CN,111.0,[],Henri Bok,0
504022,6lxPVedqLdecCKtbSvl4jZ,2.0,[],Vince Constantino,0
548130,0H3k1B5QIxllNNWk8p7qmJ,323.0,[],Amit Friedman,11
807228,0PJ7wzLQot7obRxRoqGDcY,51.0,[],Misantrophia,0
817267,4V6Hsw1anF9NuUVNBHYZdr,140.0,['spanish pop rock'],Hector Rojo,0
469827,2vzGJKWVp2rFlBKTGmDXCn,105.0,['landler'],Ländlertrio Echo vom Schlierä,2
934219,1616lCpakdwYvwtRS7HATU,4774.0,[],Jack Smithtinker,6
138104,74tkWjgprwTUFyWLQcSsG2,10801.0,"['orquesta tipica', 'tango', 'vintage tango']",Miguel Calo,39
786151,5quwaHTtkkiIUVq3VSJrV3,2.0,[],.G,0
180747,5kdK1y0qMYzy4ofrvIvGHB,50.0,[],Fronz Arp,3
104059,2SpMjzpc9CfI6WWtwdToiA,26529.0,"['argentine rock', 'rock nacional']",Litto Nebbia,36
350809,0nbx9yZpmQg13HTSC7LlKu,425.0,[],Tann Badwal,17
184478,6alhJ3YzwpWE2WEsyB0sYI,133.0,[],Scoring Helsinki,13
608247,1OSiaLKfv7utlBDRS3Qr31,18.0,[],Nelson Gomes,38
1030015,7nzj2jTrnwY8HMvizuC3Ys,2.0,[],The Map Point,0
1048124,5uvVjg5SwNjvNE4w7HlGJC,16295.0,"['instrumental math rock', 'instrumental post-rock']",Vasudeva,35
377153,0EfyApX48guPPAFLOZE4XO,13.0,[],Chillgroove,0
584300,0ceWfOGngkBp82mCoGWrrA,16.0,[],Paris Chic,0
348646,0aypOxJHB4x5AvcthGMFDb,86.0,['ghazal'],Mehndi Hassan,0
1050059,4zxO06Vf0kHWNisd4ObY6J,5013.0,[],Schutmaat Trio,17
38134,04qX9RZjqi2Px69nP67sQy,0.0,[],Rhonda Cherry,0
61689,7sED6ciQ3d4mZ6aqRGKw6u,25.0,[],Milind,27
965643,7tqgupHYZ59fPZhtWfqHOt,461.0,"['stomp and flutter', 'utah indie']",The Mighty Sequoyah,3
758943,2P9VL8WKvO6RLJuuCzECqO,28.0,[],Code Affinity,2
1018051,2Rq71Brzk0T6moNNr1MYJP,93.0,[],Línia Maginot,0
821975,2Nlet3Q3lcfpqxIhMWCq7T,24.0,['norwegian blues'],Public Enemies,2
776336,5wcQ4qmjHhEbvWC2iHyKn4,11.0,[],Antonella Ponziani,2
32320,6GVEIewvBVD0ktI76ElgiC,132.0,[],大矢梨華子,4
579222,2T7SQhflgVScQyd69tzSzc,56.0,['alternative hardcore'],Still Crossed,0
133966,4Ji71insQgY8xcElRz2jdc,589.0,['classical baritone'],Ingvar Wixell,27
470772,1bnQefIvf3ZtmGvsu8DVOC,338.0,['melodipop'],Saie Saie,5
229469,3VMlnWcr60UVEdCf9fFfSj,17.0,[],Misao Senbongi,0
763859,3AEEmo3VYEBbQBUUEY2fUS,4570.0,[],Badflite,20
50252,06PHMfpmKkdPrMfWlxAlwc,0.0,[],EM-R-CEE,0
179526,5eChtuFnjbn67VS6ymcisz,36.0,[],Henry Leca Et Son Orchestre,0
980236,2EgQ49tNn09eWy5vMZhJZE,150.0,[],C.O.A,0
957255,6XqVvIBaOvBOxZ3J5rMojH,85.0,[],NurOrbach,0
179436,6JJLJWMNqxfdBq3Hvmcfny,3339.0,['epicore'],Fringe Element,28
812619,3rGkk4UXkKPmd3gAVBqSZf,96.0,['fan chant'],FanChants: Fãs Fogo,5
816697,27Bmpzekv7V0NDnzupIHJ0,13.0,[],Peep Sho,1
542220,7wEm9JLv5WU20jc2ENOp6F,19.0,[],Maria Makarova (organ),0
291976,70ueUvXCl2cd7IlMbEupXY,8.0,[],Charlie Walkens,8
454710,5Q1DE83rZe55amRJ223jof,6.0,[],Oli Wheel,0
498645,7FTGmxPufVnbu6FZyCcp1g,42.0,[],Steve Cooper,1
1079265,3N6l5BrCldDXvawEbIsqLg,23186.0,[],MK44,21
773181,63mz5hTMXeXu7MgIbcj4Lh,1298.0,"['finnish death metal', 'finnish melodeath']",Gloria Morti,7
765606,0N1CSwy9UHeXK0J1dXyPWR,3.0,[],Gwyn Farley,0
106126,05g3ZusA7yStj2rdyqsECI,11.0,[],Mc Marombado,0
222174,1g0oxSMDPB5g6xNx7k9SR2,15.0,['berlin minimal techno'],E.Lesovsky,0
277834,4SbsAnGqWcCSxh10EEpiH8,9.0,[],HOPE Against Cancer Christmas Choir,2
808125,7y8UpiixOE9TzD2npd5FRs,733.0,['tahitian'],Maruao,11
146524,02ec7lwoFhkanomwddcVHs,0.0,[],Jason Stanton,0
750007,3EpxzAdeiTywknqABI1rrk,14.0,[],Borbély László,12
888714,1FdlGe0vWlL4A3vG03orSK,48.0,[],Silent Birds,2
758921,4TfI77GlwqDtL77u6bjvdJ,119.0,[],Cyberx,7
15083,4FhC69hLxEcpLUaC08ityW,16760.0,"['drill espanol', 'rap espanol', 'urbano espanol']",Skinny Flex,55
340270,1ZRvJj1oxjypOuwoTrWw8V,895.0,[],Vast Hill,24
224058,76yKF5voLnT5OZBYYAFqFW,204.0,[],Fortunato Isgro,17
471437,7wYcJXO2ntlKmY46sV9E5N,39.0,[],TX Knicca,0
14215,3Td1jg4990usGmO8epkhyT,1894.0,[],Starfall A.E,7
567907,3dPct2ZwOVAbSQVUC7QgEp,23.0,[],R-Play,0
482301,7mZByIWA2c2U6NqBGrGHSg,569.0,['musica cearense'],mumutante,11
274153,37t3fh4XGd2po1twGtnHor,534.0,['belgian dnb'],FarFlow,14
851298,1EBXiCvlRo1J0f6fLBEYYx,89.0,[],Harris Robotis,1
426702,4Yhesf37tzvrwoM8AMmbOv,31.0,[],Milko Kelemen,0
945625,7he7twTNfd1i9d90At0evu,75.0,[],Eastend Cabaret,0
453767,1hvKqVFSOwE4Ja0RnrKgJO,25.0,[],Soo-Hyun Park,2
1089021,0WgtC83d1Sh8t3I43N0VOf,8.0,[],Hank Sanders,0
445326,00YyCPR9UjuVm4UCypwhhR,59.0,[],Bernt Rosengren Octet,3
975399,5v9jHKc2skWZPXbNENEmrA,15.0,[],Le Stars Della Romagna,0
292970,51JlKsTxpZzPEueDFxiP88,71.0,"['screamo', 'skramz']",Light the Fuse and Run,1
681476,2z9LANxEp3XfAIdiKalPpp,76.0,[],Paulo Barros,0
323529,57Wrw00TtxxqZfL23yk0wD,123.0,['nz folk'],The Broken Heartbreakers,3
678130,3n1jT746i2ALhXy7Ti5Bd5,51.0,[],Gandalf Archer,0
686565,4oGiuSQqTa2lc7LmuJzYNO,109.0,[],Luiz Nascimento,6
329335,1UJgNYGIJnlFsucHMIXL0c,44.0,[],Amc,1
246157,2aRd7rRSUjtZ6WPG5GsBO6,4957.0,['australian house'],Go Freek,49
1092453,4jcsmBCID3ZO3IGfZtBpkB,4.0,[],Mike Lopez & The Vaqueros,0
850708,7hkfVbekLmj9MFjY1rQRX4,535.0,[],Lil 2 Dow,21
453113,0PWZwhqybxFB4viJe4kJcR,7.0,[],David Washington,0
225972,429vSLrpnhuYb0YfLxcsSs,620.0,[],Sinfonico Honolulu,13
893448,78GOlphTWBNF3LpZtbH1oA,860.0,['coverchill'],Future Soundscapes,35
1005059,1NXjcRc2MdyOeDie5zFWb6,1.0,[],D'Alpspitzler Nesselwang,0
785602,1oUpOyb9BDJPA2B9QAvSeI,0.0,[],Neil Bassett,0
1078153,6DoCUR9pHadK47lkw5CD0v,73.0,['deep filthstep'],Noisitron,2
951929,0aic12XTNzTNZn8jvmyKsD,95.0,[],Graphic Melee,1
544449,2PtN2VQNSECANU4uJJcL9l,32.0,[],I'm Dirty Too,0
428537,4GW6sYGkDnlIB2XtIkEiuF,17.0,[],Justin Mcmahon,0
416061,57YqxYzBuraaQNq8POH0pM,1762.0,[],Polo Nandez,6
234415,4wAq0B5dEzcDCClIkAznSr,4528.0,"['azontobeats', 'coupe-decale', 'makossa', 'zouglou']",Pierrette Adams,23
608376,02Mpc28ViK76z6XLfQPfMF,212.0,[],seph.iro XI,20
458401,1y6zrMJgLVm8khnIIsWqoK,401.0,['french soundtrack'],Philippe Chany,19
6034,09Qcqrlu1i3o4eMXIZCY89,0.0,[],Stavros Polikratis,0
989646,7kSrF6rHVHLeZXN4dpN2wz,60.0,[],Biljardakademien,1
188636,2Y1gQP3Mkmogngm9BJI5Jh,1782.0,['dark folk'],Musk Ox,13
612346,2JBxOz5CggI0D6tZ5rk13r,2.0,[],Ardi Cor Mio,0
492392,36syTJGR1mbpHCqzvDn86f,122.0,[],"love, becca",7
234656,57sqenSxpn1IL2G0im58dj,9662.0,"['emo', 'emo punk', 'midwest emo']",OWLS,24
391727,61dyNHdH5HCEEUHBHqsbqJ,6.0,[],Giuseppe Azzarelli,1
687308,48yaM25WLHmQZXx5NN3DYH,138.0,[],Aaron Modesto,19
607087,4FKeuTdCRRGq2w1yzcWIYf,40.0,[],Andrew Carlton,0
121258,287jMoxHzjERgHI6ja8TKa,61851.0,['smooth jazz'],Candy Dulfer,52
440587,5Jet7LohwMgIW8evD967P5,9.0,[],Project Weekend,0
661318,6J4GrtieeqWnhuQOCfe19w,334.0,['future funk'],JD senuTi,5
918464,4boLzjsxnKqbRtQsY6cNMF,28.0,[],Charles Earland And Odyssey,5
183534,13rYUtADItYfQoy1XN63jB,1381.0,['burkinabe pop'],Black So Man,16
77702,4zVVPqMHZQKk2SRX7vDw4P,0.0,[],Женска трупа от с. Бистрица Софийско,0
514921,7JXN5oduLrxgnYetUqjD8y,50.0,[],Southern Depot,0
957405,5CePOmW7rd37PyaU0aPCsi,56.0,['british choir'],The Luton Girls Choir,3
521852,5pwzo3QOWO1blyr3FRQCfy,108.0,['g-house'],Chicagoo,33
304876,4Jqsc3KWtqyr4XnyAT7mSj,131.0,[],Thierry Romanens,1
210471,4mWbqHSSSSYViKl2VSAM7A,47.0,[],Don Richmond,0
415068,4I8kXkIMMOQVoddaeshSyJ,73.0,"['hardingfele', 'norwegian folk']",Vidar Lande,4
192842,3gIOZ23GK6Ch52cS3Btnuh,1143.0,['classic finnish rock'],Agit-Prop,16
